symbol,live_list,system,param,window,period,n_trades,win_rate,avg_r,total_r,max_dd_r,insufficient_data
XLF,False,B_atr_stop,ATRx2.0,wf_3,train,11,54.5,0.09,1.03,-2.37,True
XLF,False,B_atr_stop,ATRx2.0,wf_3,test,3,66.7,0.02,0.06,-1.0,True
XLF,False,B_bollinger,ATRx1.0,wf_3,train,7,57.1,1.12,7.82,-3.17,True
XLF,False,B_bollinger,ATRx1.0,wf_3,test,0,,,,,True
XLF,False,B_bollinger,ATRx1.5,wf_3,train,6,66.7,0.89,5.33,-2.0,True
XLF,False,B_bollinger,ATRx1.5,wf_3,test,0,,,,,True
XLF,False,B_bollinger,ATRx2.0,wf_3,train,6,83.3,0.83,5.0,-1.0,True
XLF,False,B_bollinger,ATRx2.0,wf_3,test,0,,,,,True
XLF,False,A_relaxed,no_macd_filter,wf_3,train,3,100.0,0.63,1.88,0.0,True
XLF,False,A_relaxed,no_macd_filter,wf_3,test,1,0.0,-0.64,-0.64,0.0,True
XLF,False,B_bollinger_relaxed,no_adx_filter,wf_3,train,6,83.3,0.83,5.0,-1.0,True
XLF,False,B_bollinger_relaxed,no_adx_filter,wf_3,test,2,50.0,-0.06,-0.11,0.0,True
XLF,False,A,ADX>=20,wf_4,train,6,16.7,-0.4,-2.41,-3.09,True
XLF,False,A,ADX>=20,wf_4,test,3,33.3,0.59,1.77,-1.03,True
XLF,False,A,ADX>=25,wf_4,train,4,75.0,0.31,1.24,-0.64,True
XLF,False,A,ADX>=25,wf_4,test,2,50.0,1.11,2.22,-0.58,True
XLF,False,A,ADX>=30,wf_4,train,4,50.0,-0.15,-0.58,-0.64,True
XLF,False,A,ADX>=30,wf_4,test,2,50.0,1.11,2.21,-0.59,True
XLF,False,B,RSI<=25,wf_4,train,14,35.7,0.31,4.0,-4.67,True
XLF,False,B,RSI<=25,wf_4,test,1,0.0,-1.0,-1.0,0.0,True
XLF,False,B,RSI<=30,wf_4,train,14,35.7,0.31,4.0,-4.67,True
XLF,False,B,RSI<=30,wf_4,test,1,0.0,-1.0,-1.0,0.0,True
XLF,False,B,RSI<=35,wf_4,train,14,35.7,0.31,4.0,-4.67,True
XLF,False,B,RSI<=35,wf_4,test,1,0.0,-1.0,-1.0,0.0,True
XLF,False,B_atr_stop,ATRx1.0,wf_4,train,14,50.0,0.24,3.35,-5.57,True
XLF,False,B_atr_stop,ATRx1.0,wf_4,test,2,50.0,0.33,0.66,0.0,True
XLF,False,B_atr_stop,ATRx1.5,wf_4,train,14,50.0,0.02,0.32,-4.63,True
XLF,False,B_atr_stop,ATRx1.5,wf_4,test,1,0.0,-1.0,-1.0,0.0,True
XLF,False,B_atr_stop,ATRx2.0,wf_4,train,14,57.1,0.08,1.09,-2.37,True
XLF,False,B_atr_stop,ATRx2.0,wf_4,test,1,0.0,0.0,0.0,0.0,True
XLF,False,B_bollinger,ATRx1.0,wf_4,train,7,57.1,1.12,7.82,-3.17,True
XLF,False,B_bollinger,ATRx1.0,wf_4,test,0,,,,,True
XLF,False,B_bollinger,ATRx1.5,wf_4,train,6,66.7,0.89,5.33,-2.0,True
XLF,False,B_bollinger,ATRx1.5,wf_4,test,0,,,,,True
XLF,False,B_bollinger,ATRx2.0,wf_4,train,6,83.3,0.83,5.0,-1.0,True
XLF,False,B_bollinger,ATRx2.0,wf_4,test,0,,,,,True
XLF,False,A_relaxed,no_macd_filter,wf_4,train,4,75.0,0.31,1.24,-0.64,True
XLF,False,A_relaxed,no_macd_filter,wf_4,test,2,50.0,1.11,2.22,-0.58,True
XLF,False,B_bollinger_relaxed,no_adx_filter,wf_4,train,8,75.0,0.61,4.89,-1.5,True
XLF,False,B_bollinger_relaxed,no_adx_filter,wf_4,test,2,50.0,0.25,0.5,0.0,True
XLF,False,A,ADX>=20,wf_5,train,9,22.2,-0.07,-0.64,-3.09,True
XLF,False,A,ADX>=20,wf_5,test,3,33.3,-0.29,-0.86,-1.04,True
XLF,False,A,ADX>=25,wf_5,train,6,66.7,0.58,3.46,-0.64,True
XLF,False,A,ADX>=25,wf_5,test,2,0.0,-0.43,-0.87,-0.45,True
XLF,False,A,ADX>=30,wf_5,train,6,50.0,0.27,1.63,-0.64,True
XLF,False,A,ADX>=30,wf_5,test,1,100.0,0.97,0.97,0.0,True
XLF,False,B,RSI<=25,wf_5,train,15,33.3,0.21,3.0,-4.67,True
XLF,False,B,RSI<=25,wf_5,test,8,62.5,0.2,1.4,-2.0,True
XLF,False,B,RSI<=30,wf_5,train,15,33.3,0.21,3.0,-4.67,True
XLF,False,B,RSI<=30,wf_5,test,8,62.5,0.2,1.4,-2.0,True
XLF,False,B,RSI<=35,wf_5,train,15,33.3,0.21,3.0,-4.67,True
XLF,False,B,RSI<=35,wf_5,test,8,62.5,0.2,1.4,-2.0,True
XLF,False,B_atr_stop,ATRx1.0,wf_5,train,16,50.0,0.25,4.02,-5.57,True
XLF,False,B_atr_stop,ATRx1.0,wf_5,test,8,62.5,0.03,0.27,-3.0,True
XLF,False,B_atr_stop,ATRx1.5,wf_5,train,15,46.7,-0.05,-0.68,-5.21,True
XLF,False,B_atr_stop,ATRx1.5,wf_5,test,8,75.0,0.18,1.45,-2.0,True
XLF,False,B_atr_stop,ATRx2.0,wf_5,train,15,53.3,0.07,1.09,-2.37,True
XLF,False,B_atr_stop,ATRx2.0,wf_5,test,8,75.0,0.0,0.02,-2.57,True
XLF,False,B_bollinger,ATRx1.0,wf_5,train,7,57.1,1.12,7.82,-3.17,True
XLF,False,B_bollinger,ATRx1.0,wf_5,test,1,0.0,-1.0,-1.0,0.0,True
XLF,False,B_bollinger,ATRx1.5,wf_5,train,6,66.7,0.89,5.33,-2.0,True
XLF,False,B_bollinger,ATRx1.5,wf_5,test,1,0.0,-1.0,-1.0,0.0,True
XLF,False,B_bollinger,ATRx2.0,wf_5,train,6,83.3,0.83,5.0,-1.0,True
XLF,False,B_bollinger,ATRx2.0,wf_5,test,1,0.0,-1.0,-1.0,0.0,True
XLF,False,A_relaxed,no_macd_filter,wf_5,train,6,66.7,0.58,3.46,-0.64,True
XLF,False,A_relaxed,no_macd_filter,wf_5,test,5,0.0,-0.62,-1.87,-1.45,True
XLF,False,B_bollinger_relaxed,no_adx_filter,wf_5,train,10,70.0,0.54,5.39,-2.11,True
XLF,False,B_bollinger_relaxed,no_adx_filter,wf_5,test,3,66.7,0.01,0.03,-1.0,True
XLF,False,A,ADX>=20,wf_6,train,12,25.0,0.08,1.01,-3.09,True
XLF,False,A,ADX>=20,wf_6,test,2,0.0,-0.43,-0.87,-0.34,True
XLF,False,A,ADX>=25,wf_6,train,8,62.5,0.52,4.19,-0.64,True
XLF,False,A,ADX>=25,wf_6,test,1,0.0,-0.26,-0.26,0.0,True
XLF,False,A,ADX>=30,wf_6,train,7,57.1,0.37,2.6,-0.64,True
XLF,False,A,ADX>=30,wf_6,test,1,0.0,-0.5,-0.5,0.0,True
XLF,False,B,RSI<=25,wf_6,train,23,43.5,0.21,4.41,-5.28,False
XLF,False,B,RSI<=25,wf_6,test,5,20.0,-0.33,-1.65,-2.0,True
XLF,False,B,RSI<=30,wf_6,train,23,43.5,0.21,4.41,-5.28,False
XLF,False,B,RSI<=30,wf_6,test,5,20.0,-0.33,-1.65,-2.0,True
XLF,False,B,RSI<=35,wf_6,train,23,43.5,0.21,4.41,-5.28,False
XLF,False,B,RSI<=35,wf_6,test,5,20.0,-0.33,-1.65,-2.0,True
XLF,False,B_atr_stop,ATRx1.0,wf_6,train,24,54.2,0.18,4.29,-5.57,False
XLF,False,B_atr_stop,ATRx1.0,wf_6,test,5,80.0,0.81,4.06,-1.0,True
XLF,False,B_atr_stop,ATRx1.5,wf_6,train,23,56.5,0.03,0.77,-5.21,False
XLF,False,B_atr_stop,ATRx1.5,wf_6,test,5,80.0,0.47,2.37,-1.0,True
XLF,False,B_atr_stop,ATRx2.0,wf_6,train,23,60.9,0.05,1.11,-3.26,False
XLF,False,B_atr_stop,ATRx2.0,wf_6,test,5,80.0,0.31,1.53,-1.0,True
XLF,False,B_bollinger,ATRx1.0,wf_6,train,8,50.0,0.85,6.82,-4.17,True
XLF,False,B_bollinger,ATRx1.0,wf_6,test,2,50.0,0.37,0.75,0.0,True
XLF,False,B_bollinger,ATRx1.5,wf_6,train,7,57.1,0.62,4.33,-3.0,True
XLF,False,B_bollinger,ATRx1.5,wf_6,test,2,50.0,0.08,0.17,0.0,True
XLF,False,B_bollinger,ATRx2.0,wf_6,train,7,71.4,0.57,4.0,-2.0,True
XLF,False,B_bollinger,ATRx2.0,wf_6,test,2,100.0,0.65,1.3,0.0,True
XLF,False,A_relaxed,no_macd_filter,wf_6,train,11,45.5,0.35,3.19,-1.45,True
XLF,False,A_relaxed,no_macd_filter,wf_6,test,2,0.0,-0.26,-0.26,0.0,True
XLF,False,B_bollinger_relaxed,no_adx_filter,wf_6,train,13,69.2,0.42,5.42,-2.11,True
XLF,False,B_bollinger_relaxed,no_adx_filter,wf_6,test,3,100.0,0.47,1.42,0.0,True
XLK,False,A,ADX>=20,wf_1,train,2,100.0,2.48,4.96,0.0,True
XLK,False,A,ADX>=20,wf_1,test,3,33.3,-0.44,-1.32,-0.96,True
XLK,False,A,ADX>=25,wf_1,train,2,100.0,1.13,2.26,0.0,True
XLK,False,A,ADX>=25,wf_1,test,1,100.0,0.46,0.46,0.0,True
XLK,False,A,ADX>=30,wf_1,train,2,50.0,-0.03,-0.05,-0.54,True
XLK,False,A,ADX>=30,wf_1,test,0,,,,,True
XLK,False,B,RSI<=25,wf_1,train,0,,,,,True
XLK,False,B,RSI<=25,wf_1,test,9,44.4,0.24,1.44,-1.0,True
XLK,False,B,RSI<=30,wf_1,train,0,,,,,True
XLK,False,B,RSI<=30,wf_1,test,9,44.4,0.24,1.44,-1.0,True
XLK,False,B,RSI<=35,wf_1,train,0,,,,,True
XLK,False,B,RSI<=35,wf_1,test,9,44.4,0.24,1.44,-1.0,True
XLK,False,B_atr_stop,ATRx1.0,wf_1,train,0,,,,,True
XLK,False,B_atr_stop,ATRx1.0,wf_1,test,9,44.4,-0.2,-1.84,-2.72,True
XLK,False,B_atr_stop,ATRx1.5,wf_1,train,0,,,,,True
XLK,False,B_atr_stop,ATRx1.5,wf_1,test,9,66.7,0.11,0.98,-2.68,True
XLK,False,B_atr_stop,ATRx2.0,wf_1,train,0,,,,,True
XLK,False,B_atr_stop,ATRx2.0,wf_1,test,9,77.8,0.2,1.83,-1.26,True
XLK,False,B_bollinger,ATRx1.0,wf_1,train,0,,,,,True
XLK,False,B_bollinger,ATRx1.0,wf_1,test,4,25.0,0.12,0.49,-3.0,True
XLK,False,B_bollinger,ATRx1.5,wf_1,train,0,,,,,True
XLK,False,B_bollinger,ATRx1.5,wf_1,test,4,25.0,-0.29,-1.15,-3.48,True
XLK,False,B_bollinger,ATRx2.0,wf_1,train,0,,,,,True
XLK,False,B_bollinger,ATRx2.0,wf_1,test,4,50.0,0.08,0.31,-2.11,True
XLK,False,A_relaxed,no_macd_filter,wf_1,train,2,100.0,1.13,2.26,0.0,True
XLK,False,A_relaxed,no_macd_filter,wf_1,test,3,33.3,0.46,0.46,0.0,True
XLK,False,B_bollinger_relaxed,no_adx_filter,wf_1,train,1,0.0,-1.0,-1.0,0.0,True
XLK,False,B_bollinger_relaxed,no_adx_filter,wf_1,test,5,60.0,0.3,1.48,-1.11,True
XLK,False,A,ADX>=20,wf_2,train,5,60.0,0.73,3.64,-1.57,True
XLK,False,A,ADX>=20,wf_2,test,2,50.0,0.18,0.35,-1.0,True
XLK,False,A,ADX>=25,wf_2,train,3,100.0,0.91,2.72,0.0,True
XLK,False,A,ADX>=25,wf_2,test,1,100.0,1.35,1.35,0.0,True
XLK,False,A,ADX>=30,wf_2,train,2,50.0,-0.03,-0.05,-0.54,True
XLK,False,A,ADX>=30,wf_2,test,1,100.0,0.01,0.01,0.0,True
XLK,False,B,RSI<=25,wf_2,train,9,44.4,0.24,1.44,-1.0,True
XLK,False,B,RSI<=25,wf_2,test,0,,,,,True
XLK,False,B,RSI<=30,wf_2,train,9,44.4,0.24,1.44,-1.0,True
XLK,False,B,RSI<=30,wf_2,test,0,,,,,True
XLK,False,B,RSI<=35,wf_2,train,9,44.4,0.24,1.44,-1.0,True
XLK,False,B,RSI<=35,wf_2,test,0,,,,,True
XLK,False,B_atr_stop,ATRx1.0,wf_2,train,9,44.4,-0.2,-1.84,-2.72,True
XLK,False,B_atr_stop,ATRx1.0,wf_2,test,0,,,,,True
XLK,False,B_atr_stop,ATRx1.5,wf_2,train,9,66.7,0.11,0.98,-2.68,True
XLK,False,B_atr_stop,ATRx1.5,wf_2,test,0,,,,,True
XLK,False,B_atr_stop,ATRx2.0,wf_2,train,9,77.8,0.2,1.83,-1.26,True
XLK,False,B_atr_stop,ATRx2.0,wf_2,test,0,,,,,True
XLK,False,B_bollinger,ATRx1.0,wf_2,train,4,25.0,0.12,0.49,-3.0,True
XLK,False,B_bollinger,ATRx1.0,wf_2,test,0,,,,,True
XLK,False,B_bollinger,ATRx1.5,wf_2,train,4,25.0,-0.29,-1.15,-3.48,True
XLK,False,B_bollinger,ATRx1.5,wf_2,test,0,,,,,True
XLK,False,B_bollinger,ATRx2.0,wf_2,train,4,50.0,0.08,0.31,-2.11,True
XLK,False,B_bollinger,ATRx2.0,wf_2,test,0,,,,,True
XLK,False,A_relaxed,no_macd_filter,wf_2,train,5,60.0,0.91,2.72,0.0,True
XLK,False,A_relaxed,no_macd_filter,wf_2,test,1,100.0,1.83,1.83,0.0,True
XLK,False,B_bollinger_relaxed,no_adx_filter,wf_2,train,6,50.0,0.08,0.48,-1.11,True
XLK,False,B_bollinger_relaxed,no_adx_filter,wf_2,test,1,0.0,-1.26,-1.26,0.0,True
XLK,False,A,ADX>=20,wf_3,train,7,57.1,0.57,3.99,-1.57,True
XLK,False,A,ADX>=20,wf_3,test,2,50.0,0.98,1.95,-0.73,True
XLK,False,A,ADX>=25,wf_3,train,4,100.0,1.02,4.08,0.0,True
XLK,False,A,ADX>=25,wf_3,test,1,100.0,1.88,1.88,0.0,True
XLK,False,A,ADX>=30,wf_3,train,3,66.7,-0.01,-0.04,-0.54,True
XLK,False,A,ADX>=30,wf_3,test,1,100.0,1.96,1.96,0.0,True
XLK,False,B,RSI<=25,wf_3,train,9,44.4,0.24,1.44,-1.0,True
XLK,False,B,RSI<=25,wf_3,test,0,,,,,True
XLK,False,B,RSI<=30,wf_3,train,9,44.4,0.24,1.44,-1.0,True
XLK,False,B,RSI<=30,wf_3,test,0,,,,,True
XLK,False,B,RSI<=35,wf_3,train,9,44.4,0.24,1.44,-1.0,True
XLK,False,B,RSI<=35,wf_3,test,0,,,,,True
XLK,False,B_atr_stop,ATRx1.0,wf_3,train,9,44.4,-0.2,-1.84,-2.72,True
XLK,False,B_atr_stop,ATRx1.0,wf_3,test,0,,,,,True
XLK,False,B_atr_stop,ATRx1.5,wf_3,train,9,66.7,0.11,0.98,-2.68,True
XLK,False,B_atr_stop,ATRx1.5,wf_3,test,0,,,,,True
XLK,False,B_atr_stop,ATRx2.0,wf_3,train,9,77.8,0.2,1.83,-1.26,True
XLK,False,B_atr_stop,ATRx2.0,wf_3,test,0,,,,,True
XLK,False,B_bollinger,ATRx1.0,wf_3,train,4,25.0,0.12,0.49,-3.0,True
XLK,False,B_bollinger,ATRx1.0,wf_3,test,0,,,,,True
XLK,False,B_bollinger,ATRx1.5,wf_3,train,4,25.0,-0.29,-1.15,-3.48,True
XLK,False,B_bollinger,ATRx1.5,wf_3,test,0,,,,,True
XLK,False,B_bollinger,ATRx2.0,wf_3,train,4,50.0,0.08,0.31,-2.11,True
XLK,False,B_bollinger,ATRx2.0,wf_3,test,0,,,,,True
XLK,False,A_relaxed,no_macd_filter,wf_3,train,6,66.7,1.14,4.55,0.0,True
XLK,False,A_relaxed,no_macd_filter,wf_3,test,2,50.0,1.88,1.88,0.0,True
XLK,False,B_bollinger_relaxed,no_adx_filter,wf_3,train,7,42.9,-0.11,-0.78,-2.26,True
XLK,False,B_bollinger_relaxed,no_adx_filter,wf_3,test,2,50.0,-0.21,-0.42,-1.0,True
XLK,False,A,ADX>=20,wf_4,train,9,55.6,0.66,5.95,-1.57,True
XLK,False,A,ADX>=20,wf_4,test,3,66.7,0.87,2.6,-0.77,True
XLK,False,A,ADX>=25,wf_4,train,5,100.0,1.19,5.95,0.0,True
XLK,False,A,ADX>=25,wf_4,test,2,100.0,1.45,2.9,0.0,True
XLK,False,A,ADX>=30,wf_4,train,4,75.0,0.48,1.91,-0.54,True
XLK,False,A,ADX>=30,wf_4,test,2,50.0,0.57,1.13,-0.52,True
XLK,False,B,RSI<=25,wf_4,train,9,44.4,0.24,1.44,-1.0,True
XLK,False,B,RSI<=25,wf_4,test,5,20.0,-0.54,-2.68,-2.0,True
XLK,False,B,RSI<=30,wf_4,train,9,44.4,0.24,1.44,-1.0,True
XLK,False,B,RSI<=30,wf_4,test,5,20.0,-0.54,-2.68,-2.0,True
XLK,False,B,RSI<=35,wf_4,train,9,44.4,0.24,1.44,-1.0,True
XLK,False,B,RSI<=35,wf_4,test,5,20.0,-0.54,-2.68,-2.0,True
XLK,False,B_atr_stop,ATRx1.0,wf_4,train,9,44.4,-0.2,-1.84,-2.72,True
XLK,False,B_atr_stop,ATRx1.0,wf_4,test,5,40.0,-0.32,-1.6,-1.0,True
XLK,False,B_atr_stop,ATRx1.5,wf_4,train,9,66.7,0.11,0.98,-2.68,True
XLK,False,B_atr_stop,ATRx1.5,wf_4,test,5,40.0,-0.39,-1.95,-1.0,True
XLK,False,B_atr_stop,ATRx2.0,wf_4,train,9,77.8,0.2,1.83,-1.26,True
XLK,False,B_atr_stop,ATRx2.0,wf_4,test,5,60.0,-0.16,-0.8,-1.0,True
XLK,False,B_bollinger,ATRx1.0,wf_4,train,4,25.0,0.12,0.49,-3.0,True
XLK,False,B_bollinger,ATRx1.0,wf_4,test,4,50.0,0.31,1.23,-1.0,True
XLK,False,B_bollinger,ATRx1.5,wf_4,train,4,25.0,-0.29,-1.15,-3.48,True
XLK,False,B_bollinger,ATRx1.5,wf_4,test,4,50.0,0.04,0.16,-1.0,True
XLK,False,B_bollinger,ATRx2.0,wf_4,train,4,50.0,0.08,0.31,-2.11,True
XLK,False,B_bollinger,ATRx2.0,wf_4,test,4,75.0,0.17,0.68,-1.0,True
XLK,False,A_relaxed,no_macd_filter,wf_4,train,8,62.5,1.29,6.43,0.0,True
XLK,False,A_relaxed,no_macd_filter,wf_4,test,3,66.7,1.45,2.9,0.0,True
XLK,False,B_bollinger_relaxed,no_adx_filter,wf_4,train,9,44.4,-0.13,-1.2,-2.69,True
XLK,False,B_bollinger_relaxed,no_adx_filter,wf_4,test,5,60.0,-0.1,-0.49,-2.18,True
XLK,False,A,ADX>=20,wf_5,train,12,58.3,0.71,8.55,-1.57,True
XLK,False,A,ADX>=20,wf_5,test,1,0.0,,0.0,,True
XLK,False,A,ADX>=25,wf_5,train,7,100.0,1.27,8.86,0.0,True
XLK,False,A,ADX>=25,wf_5,test,0,,,,,True
XLK,False,A,ADX>=30,wf_5,train,6,66.7,0.51,3.05,-0.54,True
XLK,False,A,ADX>=30,wf_5,test,0,,,,,True
XLK,False,B,RSI<=25,wf_5,train,14,35.7,-0.11,-1.23,-3.77,True
XLK,False,B,RSI<=25,wf_5,test,7,28.6,1.85,9.24,-2.0,True
XLK,False,B,RSI<=30,wf_5,train,14,35.7,-0.11,-1.23,-3.77,True
XLK,False,B,RSI<=30,wf_5,test,7,28.6,1.85,9.24,-2.0,True
XLK,False,B,RSI<=35,wf_5,train,14,35.7,-0.11,-1.23,-3.77,True
XLK,False,B,RSI<=35,wf_5,test,7,28.6,1.85,9.24,-2.0,True
XLK,False,B_atr_stop,ATRx1.0,wf_5,train,14,42.9,-0.25,-3.44,-4.9,True
XLK,False,B_atr_stop,ATRx1.0,wf_5,test,7,57.1,0.72,5.06,-2.0,True
XLK,False,B_atr_stop,ATRx1.5,wf_5,train,14,57.1,-0.07,-0.96,-3.16,True
XLK,False,B_atr_stop,ATRx1.5,wf_5,test,7,71.4,0.57,4.0,-2.0,True
XLK,False,B_atr_stop,ATRx2.0,wf_5,train,14,71.4,0.07,1.03,-1.26,True
XLK,False,B_atr_stop,ATRx2.0,wf_5,test,6,83.3,0.57,3.41,-1.09,True
XLK,False,B_bollinger,ATRx1.0,wf_5,train,8,37.5,0.22,1.72,-4.0,True
XLK,False,B_bollinger,ATRx1.0,wf_5,test,2,100.0,2.47,4.94,0.0,True
XLK,False,B_bollinger,ATRx1.5,wf_5,train,8,37.5,-0.12,-1.0,-4.48,True
XLK,False,B_bollinger,ATRx1.5,wf_5,test,2,100.0,1.65,3.29,0.0,True
XLK,False,B_bollinger,ATRx2.0,wf_5,train,8,62.5,0.12,0.99,-2.11,True
XLK,False,B_bollinger,ATRx2.0,wf_5,test,2,100.0,1.24,2.47,0.0,True
XLK,False,A_relaxed,no_macd_filter,wf_5,train,11,63.6,1.33,9.33,0.0,True
XLK,False,A_relaxed,no_macd_filter,wf_5,test,0,,,,,True
XLK,False,B_bollinger_relaxed,no_adx_filter,wf_5,train,14,50.0,-0.12,-1.7,-3.18,True
XLK,False,B_bollinger_relaxed,no_adx_filter,wf_5,test,2,100.0,1.24,2.47,0.0,True
XLK,False,A,ADX>=20,wf_6,train,13,53.8,0.71,8.55,-1.57,True
XLK,False,A,ADX>=20,wf_6,test,1,0.0,-0.04,-0.04,0.0,True
XLK,False,A,ADX>=25,wf_6,train,7,100.0,1.27,8.86,0.0,True
XLK,False,A,ADX>=25,wf_6,test,1,0.0,-0.24,-0.24,0.0,True
XLK,False,A,ADX>=30,wf_6,train,6,66.7,0.51,3.05,-0.54,True
XLK,False,A,ADX>=30,wf_6,test,0,,,,,True
XLK,False,B,RSI<=25,wf_6,train,21,33.3,0.5,8.01,-3.77,False
XLK,False,B,RSI<=25,wf_6,test,3,66.7,0.22,0.45,0.0,True
XLK,False,B,RSI<=30,wf_6,train,21,33.3,0.5,8.01,-3.77,False
XLK,False,B,RSI<=30,wf_6,test,3,66.7,0.22,0.45,0.0,True
XLK,False,B,RSI<=35,wf_6,train,21,33.3,0.5,8.01,-3.77,False
XLK,False,B,RSI<=35,wf_6,test,3,66.7,0.22,0.45,0.0,True
XLK,False,B_atr_stop,ATRx1.0,wf_6,train,21,47.6,0.08,1.62,-4.9,False
XLK,False,B_atr_stop,ATRx1.0,wf_6,test,3,66.7,-0.06,-0.18,-1.0,True
XLK,False,B_atr_stop,ATRx1.5,wf_6,train,21,61.9,0.14,3.04,-3.16,False
XLK,False,B_atr_stop,ATRx1.5,wf_6,test,3,66.7,-0.15,-0.45,-1.0,True
XLK,False,B_atr_stop,ATRx2.0,wf_6,train,20,75.0,0.22,4.44,-1.26,False
XLK,False,B_atr_stop,ATRx2.0,wf_6,test,3,66.7,-0.2,-0.59,-1.0,True
XLK,False,B_bollinger,ATRx1.0,wf_6,train,10,50.0,0.67,6.66,-4.0,True
XLK,False,B_bollinger,ATRx1.0,wf_6,test,1,0.0,-1.0,-1.0,0.0,True
XLK,False,B_bollinger,ATRx1.5,wf_6,train,10,50.0,0.23,2.3,-4.48,True
XLK,False,B_bollinger,ATRx1.5,wf_6,test,1,0.0,-1.0,-1.0,0.0,True
XLK,False,B_bollinger,ATRx2.0,wf_6,train,10,70.0,0.35,3.46,-2.11,True
XLK,False,B_bollinger,ATRx2.0,wf_6,test,1,100.0,0.85,0.85,0.0,True
XLK,False,A_relaxed,no_macd_filter,wf_6,train,11,63.6,1.33,9.33,0.0,True
XLK,False,A_relaxed,no_macd_filter,wf_6,test,1,0.0,-0.24,-0.24,0.0,True
XLK,False,B_bollinger_relaxed,no_adx_filter,wf_6,train,16,56.2,0.05,0.77,-3.18,True
XLK,False,B_bollinger_relaxed,no_adx_filter,wf_6,test,1,100.0,0.85,0.85,0.0,True
XLV,False,A,ADX>=20,wf_1,train,3,0.0,-0.46,-1.38,-0.61,True
XLV,False,A,ADX>=20,wf_1,test,2,100.0,1.24,2.47,0.0,True
XLV,False,A,ADX>=25,wf_1,train,1,100.0,1.23,1.23,0.0,True
XLV,False,A,ADX>=25,wf_1,test,2,100.0,1.31,2.62,0.0,True
XLV,False,A,ADX>=30,wf_1,train,1,100.0,0.43,0.43,0.0,True
XLV,False,A,ADX>=30,wf_1,test,2,50.0,0.32,0.64,0.0,True
XLV,False,B,RSI<=25,wf_1,train,5,20.0,-0.51,-2.56,-2.0,True
XLV,False,B,RSI<=25,wf_1,test,6,16.7,-0.75,-3.75,-3.0,True
XLV,False,B,RSI<=30,wf_1,train,5,20.0,-0.51,-2.56,-2.0,True
XLV,False,B,RSI<=30,wf_1,test,6,16.7,-0.75,-3.75,-3.0,True
XLV,False,B,RSI<=35,wf_1,train,5,20.0,-0.51,-2.56,-2.0,True
XLV,False,B,RSI<=35,wf_1,test,6,16.7,-0.75,-3.75,-3.0,True
XLV,False,B_atr_stop,ATRx1.0,wf_1,train,5,20.0,-0.63,-3.13,-2.13,True
XLV,False,B_atr_stop,ATRx1.0,wf_1,test,5,40.0,-0.3,-1.5,-2.0,True
XLV,False,B_atr_stop,ATRx1.5,wf_1,train,4,50.0,-0.2,-0.81,-1.0,True
XLV,False,B_atr_stop,ATRx1.5,wf_1,test,4,75.0,0.69,2.75,-1.0,True
XLV,False,B_atr_stop,ATRx2.0,wf_1,train,4,75.0,0.08,0.3,0.0,True
XLV,False,B_atr_stop,ATRx2.0,wf_1,test,4,75.0,0.45,1.81,-1.0,True
XLV,False,B_bollinger,ATRx1.0,wf_1,train,4,25.0,-0.21,-0.86,-2.0,True
XLV,False,B_bollinger,ATRx1.0,wf_1,test,4,50.0,0.28,1.13,-1.0,True
XLV,False,B_bollinger,ATRx1.5,wf_1,train,4,25.0,-0.38,-1.51,-2.0,True
XLV,False,B_bollinger,ATRx1.5,wf_1,test,3,66.7,0.87,2.61,-1.0,True
XLV,False,B_bollinger,ATRx2.0,wf_1,train,4,25.0,-0.12,-0.48,-0.6,True
XLV,False,B_bollinger,ATRx2.0,wf_1,test,3,66.7,0.57,1.71,-1.0,True
XLV,False,A_relaxed,no_macd_filter,wf_1,train,1,100.0,1.23,1.23,0.0,True
XLV,False,A_relaxed,no_macd_filter,wf_1,test,3,66.7,1.31,2.62,0.0,True
XLV,False,B_bollinger_relaxed,no_adx_filter,wf_1,train,5,40.0,0.26,1.32,-1.6,True
XLV,False,B_bollinger_relaxed,no_adx_filter,wf_1,test,5,40.0,-0.06,-0.32,-2.39,True
XLV,False,A,ADX>=20,wf_2,train,5,40.0,0.22,1.1,-0.61,True
XLV,False,A,ADX>=20,wf_2,test,5,0.0,-0.62,-2.47,-1.76,True
XLV,False,A,ADX>=25,wf_2,train,3,100.0,1.28,3.84,0.0,True
XLV,False,A,ADX>=25,wf_2,test,3,0.0,-0.65,-1.96,-1.25,True
XLV,False,A,ADX>=30,wf_2,train,3,66.7,0.36,1.08,-0.51,True
XLV,False,A,ADX>=30,wf_2,test,1,0.0,-0.77,-0.77,0.0,True
XLV,False,B,RSI<=25,wf_2,train,11,18.2,-0.63,-6.3,-5.3,True
XLV,False,B,RSI<=25,wf_2,test,4,0.0,-1.0,-3.0,-2.0,True
XLV,False,B,RSI<=30,wf_2,train,11,18.2,-0.63,-6.3,-5.3,True
XLV,False,B,RSI<=30,wf_2,test,4,0.0,-1.0,-3.0,-2.0,True
XLV,False,B,RSI<=35,wf_2,train,11,18.2,-0.63,-6.3,-5.3,True
XLV,False,B,RSI<=35,wf_2,test,4,0.0,-1.0,-3.0,-2.0,True
XLV,False,B_atr_stop,ATRx1.0,wf_2,train,10,30.0,-0.46,-4.63,-4.92,True
